ENSG00000011347,0.05007742,0.28015003,0.232954,0.31560138,0.12121717,0.031894553,0.21076363,0.21761276,0.48707464,0.052654415
ENSG00000011451,0.003959881,0.26050326,0.33847344,0.3955141,0.0015493148,0.0015934266,0.17661408,0.24759272,0.5716918,0.002507981
ENSG00000011523,0.00546354,0.29014155,0.35041568,0.35274395,0.0012352387,0.002286889,0.24316692,0.3149249,0.43804708,0.0015742024
ENSG00000011677,0.043812983,0.23529308,0.21149532,0.35927886,0.15011977,0.0016720578,0.14391568,0.21014267,0.6413633,0.002906266
ENSG00000012211,0.00894791,0.23038483,0.30734387,0.44845858,0.004864825,0.0027160412,0.21906707,0.28027174,0.49573937,0.0022058068
ENSG00000012779,0.0041140113,0.25266182,0.3427467,0.398554,0.001923548,0.0030760411,0.16157404,0.245351,0.5860684,0.003930585
ENSG00000013016,0.015227825,0.2774937,0.36500493,0.33538058,0.0068929847,0.037590027,0.18131867,0.23511082,0.49226657,0.053714003
ENSG00000013306,0.009420085,0.29684412,0.34897292,0.34353274,0.0012301641,0.0029623234,0.2645361,0.33144432,0.3996152,0.0014420493
ENSG00000013441,0.004545762,0.24954967,0.3354649,0.4084358,0.0020038974,0.002403682,0.20565626,0.27113378,0.5183716,0.002434702
ENSG00000013583,0.016752325,0.2832371,0.31547973,0.3714251,0.013105798,0.0023368641,0.21711758,0.28592145,0.4921564,0.0024677087
ENSG00000014123,0.0048770686,0.21408126,0.2876815,0.4908589,0.0025013303,0.0023994942,0.077413425,0.12746103,0.78682506,0.0059009036
ENSG00000014641,0.004930124,0.29226696,0.3505017,0.3511196,0.0011816008,0.0018382263,0.24056666,0.30659044,0.44949728,0.0015073834
ENSG00000015153,0.004300424,0.27001694,0.3403939,0.38390246,0.0013863377,0.003073617,0.13984178,0.21286306,0.64031625,0.0039053448
ENSG00000015479,0.0044498597,0.22802325,0.31687826,0.44838974,0.0022589162,0.001875912,0.20228507,0.26211455,0.53158116,0.0021432682
ENSG00000015676,0.010245912,0.28828546,0.3950285,0.30208096,0.004359187,0.005084007,0.1652747,0.25450626,0.570622,0.0045130397
ENSG00000016602,0.05105959,0.23683242,0.21379526,0.3406296,0.1576831,0.060352262,0.187507,0.18720937,0.27937752,0.28555387
ENSG00000017483,0.0049756775,0.25088412,0.33065203,0.4115981,0.0018900405,0.0017423489,0.24141204,0.30808184,0.44724953,0.0015142027
ENSG00000018280,0.04848366,0.299454,0.24455422,0.34232265,0.06518553,0.0027707408,0.124078855,0.19886422,0.6695755,0.0047107013
ENSG00000018699,0.0089605255,0.22008248,0.28822076,0.47691774,0.0058184634,0.0033241424,0.14706506,0.22577003,0.61974365,0.0040971707
ENSG00000019186,0.036329698,0.35890073,0.3110847,0.2533126,0.040372346,0.058340866,0.16877228,0.19973657,0.28085324,0.29229704
ENSG00000019995,0.010186247,0.20703973,0.2755067,0.5037374,0.003529929,0.0028776827,0.19213709,0.2495366,0.55315566,0.002292938
ENSG00000020633,0.003918109,0.2792972,0.3712104,0.34384987,0.001724421,0.005327693,0.13370967,0.22395198,0.63018376,0.0068268445
ENSG00000021488,0.05463322,0.26799616,0.22826271,0.3184037,0.13070427,0.06552382,0.22538427,0.22671373,0.30394885,0.17842928
ENSG00000021826,0.013324514,0.20961945,0.26553428,0.5032832,0.008238614,0.03737906,0.15616442,0.14726608,0.2742263,0.38496414
ENSG00000022556,0.0041603907,0.27921635,0.349944,0.36531606,0.001363222,0.0018588926,0.22235012,0.28740397,0.48658586,0.0018010717
ENSG00000023171,0.0040261964,0.2665918,0.34244516,0.38545275,0.001484142,0.053570412,0.22140874,0.2027991,0.30046543,0.22175631
ENSG00000023330,0.0052701775,0.295674,0.3538009,0.344047,0.0012079598,0.0017754347,0.23246069,0.29710317,0.46702397,0.001636715
ENSG00000023734,0.004172553,0.21807422,0.2936882,0.48176578,0.0022992,0.0050664875,0.078156576,0.12872292,0.77831864,0.00973535
ENSG00000024048,0.0042862217,0.21740834,0.29484534,0.48097995,0.0024800624,0.0017907363,0.23679766,0.30064258,0.45894226,0.0018267364
ENSG00000025156,0.0062025194,0.18663034,0.24029282,0.56327045,0.0036039264,0.0034894194,0.2540377,0.31652248,0.4245212,0.0014291883
ENSG00000025770,0.0040982254,0.28639352,0.35669285,0.3514811,0.0013342754,0.0015200931,0.24267356,0.31235385,0.441972,0.001480492
ENSG00000026508,0.004005936,0.29767975,0.3759728,0.32094836,0.0013931824,0.015790908,0.13655353,0.23816323,0.5910403,0.018452026
ENSG00000027001,0.00426938,0.2646319,0.35245994,0.37662062,0.002018245,0.038233537,0.13518643,0.14179958,0.28715065,0.3976298
ENSG00000027869,0.008774358,0.2704964,0.3335283,0.38561547,0.0015854932,0.0030699738,0.24145822,0.3029489,0.45078513,0.0017378419
ENSG00000028310,0.004793155,0.30401582,0.35981163,0.3302513,0.0011281018,0.0018892443,0.2708916,0.34575474,0.3801442,0.0013201749
ENSG00000029364,0.0030783073,0.2683542,0.35403606,0.37306678,0.0014646598,0.0017793173,0.21780972,0.28156823,0.4967627,0.0020800107
ENSG00000029993,0.008391253,0.1727282,0.17556678,0.6344948,0.0088190185,0.011134352,0.09541694,0.12646411,0.745953,0.02103161
ENSG00000030582,0.0043675955,0.26097098,0.33821982,0.39487338,0.0015682236,0.0026324878,0.1925009,0.25752124,0.5445453,0.0028000823
ENSG00000031698,0.0034044888,0.23009503,0.30550113,0.4592076,0.0017916553,0.0016517449,0.2565704,0.32701853,0.4133953,0.0013640261
ENSG00000032742,0.0050942344,0.26940858,0.33497468,0.3891029,0.0014196223,0.0014621562,0.25232598,0.32640895,0.41835427,0.0014486616
ENSG00000033122,0.04547526,0.23544875,0.21041588,0.3599903,0.14866981,0.0019595062,0.08617163,0.14242639,0.7649255,0.0045169955
ENSG00000033800,0.0035047028,0.25560412,0.3387858,0.40045962,0.0016457603,0.0027901556,0.2042418,0.2630419,0.5279155,0.0020106714
ENSG00000034239,0.049624678,0.25817773,0.21591759,0.35746688,0.118813165,0.05483346,0.18129091,0.1806185,0.2778692,0.3053879
ENSG00000034713,0.0049390686,0.2768113,0.3512295,0.36550662,0.0015134745,0.002464264,0.27088752,0.3392491,0.38597053,0.0014285868
ENSG00000035499,0.0063366177,0.26900992,0.33408496,0.38908106,0.0014874367,0.0025823468,0.24827793,0.3116453,0.4359916,0.001502765
ENSG00000035862,0.0043008486,0.2572147,0.34261116,0.39397803,0.0018952,0.061594192,0.25004336,0.23944455,0.27510178,0.17381611
ENSG00000036473,0.05663747,0.27817374,0.23607689,0.2838659,0.14524595,0.0478819,0.16668299,0.16881786,0.2821997,0.33441752
ENSG00000036828,0.012807057,0.21525857,0.23147753,0.52886957,0.011587286,0.054279216,0.17638612,0.1768048,0.27740818,0.31512177
ENSG00000037749,0.0060412455,0.29394507,0.3715169,0.32676187,0.0017349243,0.0018094697,0.24400648,0.31159177,0.44110817,0.0014840742
ENSG00000038210,0.0033466357,0.27424726,0.35428214,0.36670318,0.001420755,0.0012630923,0.16339006,0.23243146,0.60052866,0.0023866657
ENSG00000038382,0.0041723177,0.26047385,0.34814277,0.38520935,0.002001665,0.010692819,0.10287025,0.16551353,0.7041084,0.016814966
ENSG00000039123,0.004520224,0.26720914,0.35186708,0.37464845,0.0017551633,0.0018311305,0.23950723,0.30769885,0.44938198,0.0015808961
ENSG00000039600,0.0046325605,0.23287083,0.31378135,0.44632852,0.0023866992,0.057267714,0.2066948,0.19285737,0.2874259,0.25575426
ENSG00000040341,0.0046122554,0.27534446,0.34291264,0.37580752,0.001323101,0.0024465693,0.2693555,0.34145397,0.38519868,0.0015453028
ENSG00000040731,0.04327133,0.2754881,0.22634749,0.35789767,0.096995406,0.056267362,0.18458232,0.18710728,0.29268265,0.27936035
ENSG00000041802,0.0059996936,0.245683,0.3346308,0.41107723,0.0026093523,0.001583094,0.16304913,0.23111956,0.60173756,0.0025105765
ENSG00000042088,0.003829774,0.23837169,0.32239875,0.43345532,0.0019444635,0.0018582284,0.112122275,0.17849356,0.7035714,0.003954554
ENSG00000042445,0.0062030917,0.19602065,0.2641637,0.530182,0.0034305325,0.0016128027,0.16206378,0.22775976,0.6059466,0.0026170423
ENSG00000042832,0.009714071,0.25601217,0.34528765,0.38358563,0.005400545,0.03485803,0.13963486,0.13833384,0.28892025,0.39825305
ENSG00000043355,0.012172433,0.28721154,0.35530165,0.33724934,0.008064951,0.0036447686,0.12609535,0.21101335,0.65298545,0.0062609827
ENSG00000044090,0.0034850421,0.24310245,0.32886928,0.42278665,0.0017566042,0.0012561219,0.21828909,0.2847806,0.49397364,0.0017005381
ENSG00000046604,0.004127404,0.2631973,0.35578275,0.3750007,0.0018918451,0.0017964072,0.20224805,0.26432234,0.5294931,0.0021401239
ENSG00000046889,0.043608826,0.27788842,0.233747,0.3341856,0.11057017,0.05214284,0.19270241,0.18180145,0.29338753,0.27996576
ENSG00000047315,0.0054573435,0.2826289,0.34470427,0.3659133,0.0012961881,0.0013692436,0.20307545,0.26992047,0.5236863,0.0019485751
ENSG00000047578,0.0064169345,0.24807389,0.33601883,0.40649578,0.0029945446,0.0019967325,0.19775698,0.2610357,0.53699094,0.0022196088
ENSG00000047634,0.03277264,0.27448848,0.27781796,0.392237,0.02268393,0.032576356,0.14582197,0.13428827,0.2931998,0.39411363
ENSG00000047932,0.0050820513,0.24268049,0.33508405,0.4147494,0.0024040232,0.001811215,0.21785393,0.2794207,0.4989804,0.001933723
ENSG00000048162,0.003608141,0.27514827,0.35490888,0.36489657,0.0014381343,0.002035591,0.18132362,0.2456523,0.5683582,0.0026302806
ENSG00000048471,0.018631402,0.23047356,0.23702148,0.49775404,0.016119495,0.002913577,0.20069355,0.25892487,0.53514504,0.0023229616
ENSG00000048740,0.029406097,0.32754183,0.27169764,0.3285569,0.04279757,0.05338361,0.18396111,0.18154939,0.28031024,0.30079567
ENSG00000049167,0.004376929,0.2331562,0.31345272,0.44689167,0.0021224627,0.002164603,0.11630541,0.18719,0.689881,0.0044589243
ENSG00000049247,0.06739279,0.27501318,0.24815452,0.24492882,0.16451065,0.011573303,0.22205043,0.31884766,0.442777,0.004751631
ENSG00000049540,0.046929363,0.26337323,0.22643612,0.335245,0.12801625,0.0018266767,0.1798861,0.26408783,0.5513756,0.0028238343
ENSG00000049768,0.018707147,0.23520526,0.20960347,0.5178298,0.018654343,0.0028626227,0.20240821,0.2621546,0.530195,0.0023795762
ENSG00000050130,0.0032306586,0.26590735,0.35230258,0.37703773,0.0015217118,0.0021687848,0.21846142,0.28262705,0.49464607,0.0020966826
ENSG00000050405,0.0049733324,0.2214839,0.304883,0.46542695,0.003232822,0.0028945897,0.2938816,0.368781,0.33280638,0.0016364175
ENSG00000050730,0.012626172,0.21888791,0.28737268,0.47656837,0.0045448584,0.051404566,0.17184663,0.17243202,0.2764927,0.32782415
ENSG00000051108,0.005652289,0.27991897,0.3422875,0.37079704,0.0013442127,0.0014822594,0.20468986,0.2763486,0.5156543,0.0018249229
ENSG00000051523,0.0061085895,0.20874617,0.28808728,0.49427372,0.0027841928,0.0023075682,0.18698765,0.24631275,0.56200045,0.0023916175
ENSG00000052344,0.004532525,0.25277355,0.33030105,0.41066155,0.0017313793,0.0021707448,0.244644,0.30993575,0.4417418,0.0015076392
ENSG00000052841,0.008158037,0.30231428,0.40878865,0.27619365,0.0045453263,0.0053415755,0.17836092,0.2894792,0.52120596,0.005612276
ENSG00000053371,0.0056135766,0.23142242,0.30907214,0.45161068,0.0022811738,0.002796609,0.24504374,0.31122503,0.43943793,0.0014966615
ENSG00000053747,0.0045568384,0.28051993,0.3564488,0.3569737,0.0015006977,0.05349472,0.25144136,0.22577244,0.30991915,0.15937231
ENSG00000054148,0.0047272523,0.28553453,0.35717627,0.3511361,0.0014258488,0.0017091025,0.23813358,0.30424508,0.4541538,0.0017584406
ENSG00000054282,0.0058868527,0.28645244,0.37629697,0.32930943,0.0020542275,0.001656132,0.23776245,0.30527353,0.45329556,0.002012256
ENSG00000054611,0.004625621,0.28497028,0.38365233,0.32468706,0.0020647263,0.0043435986,0.17713323,0.2664028,0.54790807,0.004212301
ENSG00000054803,0.051137213,0.22735254,0.20732303,0.3265905,0.18759671,0.038586244,0.15175046,0.14522596,0.29113653,0.37330088
ENSG00000055044,0.005022996,0.29796788,0.36527815,0.3304022,0.0013287762,0.0026480893,0.09136243,0.1567435,0.7446885,0.004557445
ENSG00000055163,0.0045498493,0.2775675,0.34666368,0.3698506,0.0013683356,0.005651143,0.107611485,0.18230277,0.6942658,0.010168794
ENSG00000055609,0.0052977703,0.23958795,0.32483524,0.42800426,0.0022747952,0.0020083375,0.21609956,0.2789379,0.5007856,0.0021685835
ENSG00000055957,0.004854729,0.23877612,0.32516548,0.4289975,0.0022061805,0.0020723431,0.20985095,0.27272254,0.5131809,0.0021732398
ENSG00000056487,0.047575507,0.2760243,0.23257768,0.33678338,0.1070391,0.055343598,0.21497355,0.19814748,0.292397,0.23913841
ENSG00000056972,0.004885089,0.23052497,0.3185021,0.44373196,0.002355838,0.0026654687,0.1747117,0.23596466,0.5839708,0.002687343
ENSG00000057294,0.017709,0.2798513,0.26146537,0.42023557,0.02073882,0.0022148537,0.20750427,0.2712275,0.51680654,0.0022468755
ENSG00000057663,0.006309063,0.26304218,0.33666974,0.39218032,0.0017986249,0.0019546046,0.23086868,0.2968014,0.4682121,0.002163195
ENSG00000058063,0.003876258,0.28270242,0.35780856,0.35423842,0.0013743405,0.001380955,0.23922968,0.30881098,0.4489019,0.0016764242
ENSG00000058335,0.02226394,0.28532803,0.31648153,0.36027262,0.015653918,0.038127817,0.13322744,0.14098881,0.29750666,0.3901493
ENSG00000058673,0.0047462764,0.26246074,0.3425462,0.3884138,0.0018329895,0.0018525547,0.23097879,0.2952785,0.47003788,0.0018523523
ENSG00000059122,0.0058361087,0.2817038,0.35134816,0.3596061,0.0015059053,0.003000545,0.2698018,0.33780465,0.38799328,0.001399726
ENSG00000059588,0.004894837,0.28568968,0.3501538,0.3579512,0.0013105321,0.0018718643,0.23889074,0.30588615,0.45173126,0.0016199735
ENSG00000059915,0.0046854583,0.3098017,0.37374887,0.31053826,0.0012257645,0.0014201902,0.1937047,0.2664108,0.5365038,0.0019605737
ENSG00000060339,0.023345744,0.26505572,0.22742522,0.45562887,0.028544435,0.0024135944,0.1958406,0.27265543,0.5269317,0.002158695
ENSG00000060688,0.0040462846,0.25312576,0.33635214,0.40471068,0.001765179,0.0015216689,0.22779132,0.29221383,0.47663465,0.0018385384
ENSG00000060971,0.005564861,0.3008344,0.39923888,0.29223764,0.0021241992,0.001703106,0.25571138,0.32831234,0.41250739,0.0017658358
ENSG00000061492,0.009694501,0.23450986,0.31015643,0.44027624,0.0053628613,0.041286428,0.23069511,0.22184494,0.41477963,0.09139393
ENSG00000061938,0.0027922108,0.2757514,0.3599613,0.36014053,0.0013545746,0.0015799737,0.2336314,0.3012461,0.46174002,0.0018025113
ENSG00000062282,0.010674401,0.17539522,0.21386358,0.5926729,0.0073939376,0.008128028,0.08337886,0.12966578,0.7640559,0.014771379
ENSG00000062598,0.041648813,0.27295867,0.22717927,0.35613653,0.102076754,0.045738775,0.15160373,0.1565924,0.2881672,0.35789782
ENSG00000063015,0.0042361915,0.27696443,0.35165316,0.36570814,0.0014380816,0.04690228,0.15411831,0.15932909,0.2850826,0.35456765
ENSG00000063180,0.007552539,0.30197847,0.3518852,0.33743465,0.0011491561,0.006314712,0.2933514,0.35031137,0.3488894,0.0011330901
ENSG00000063438,0.059768338,0.28763714,0.2378548,0.31525144,0.09948827,0.071747504,0.23232527,0.25051972,0.28898197,0.15642552
ENSG00000063761,0.0038960157,0.2628393,0.34482324,0.3868243,0.0016171143,0.0018942285,0.22466958,0.2898241,0.48183867,0.0017734139
ENSG00000064102,0.0040184623,0.29867774,0.37756482,0.3183325,0.0014065044,0.0024556397,0.24661902,0.31374,0.43554744,0.001637934
ENSG00000064205,0.07270129,0.3144136,0.26693347,0.22022879,0.12572278,0.12968753,0.19570747,0.36764157,0.21940061,0.087562814
ENSG00000064309,0.007086007,0.21981363,0.28614157,0.48319697,0.0037617781,0.021514045,0.19181778,0.21780299,0.5343683,0.034496915
ENSG00000064545,0.006727741,0.19148797,0.24777043,0.551203,0.0028108028,0.0019381928,0.22896013,0.29496682,0.47252044,0.001614447
ENSG00000064652,0.0060522864,0.2380229,0.32225618,0.43025044,0.0034182672,0.001758756,0.16056599,0.23600726,0.59859073,0.003077312
ENSG00000064703,0.0051800697,0.2662647,0.3454286,0.38141277,0.0017138239,0.002237406,0.21799107,0.27754936,0.5001414,0.0020807984
ENSG00000064886,0.0035535167,0.27908516,0.35010564,0.36598983,0.0012658105,0.0031712346,0.18746203,0.24881576,0.55790824,0.0026427219
ENSG00000064995,0.010709685,0.28942567,0.3436838,0.35482386,0.001356961,0.0030268466,0.25389332,0.32659516,0.41509464,0.0013900403
ENSG00000065057,0.0037340159,0.24737906,0.3320634,0.41508797,0.0017355747,0.0015378675,0.233979,0.2991687,0.4636789,0.0016355355
ENSG00000065243,0.0065266103,0.22344999,0.2990944,0.46701983,0.003909181,0.0016178915,0.21029331,0.2725481,0.5136162,0.0019244449
ENSG00000065328,0.0035152033,0.2269914,0.31555504,0.45126125,0.0026770735,0.0019482255,0.14158255,0.21341966,0.63952976,0.0035197744
ENSG00000065427,0.0041368376,0.28757235,0.35733265,0.34964138,0.0013168815,0.0022674925,0.24575543,0.31608874,0.4344314,0.0014569819
ENSG00000065526,0.003752254,0.2869039,0.36217138,0.34583393,0.0013385103,0.0015121556,0.23840296,0.30698666,0.45154428,0.0015539296
ENSG00000065613,0.005343066,0.23856497,0.32232004,0.430615,0.0031568857,0.0019791916,0.20816875,0.2699279,0.5177213,0.0022028463
ENSG00000065675,0.020546958,0.26411128,0.28012314,0.41824016,0.016978446,0.0018758441,0.23332073,0.29940748,0.46363458,0.0017613273
ENSG00000065882,0.0056522693,0.29707274,0.35601264,0.3400364,0.0012259288,0.053870637,0.19288501,0.18328768,0.28302965,0.28692698
ENSG00000065978,0.004641123,0.28858647,0.35636657,0.34905377,0.0013520345,0.001838226,0.2757363,0.35108313,0.36999112,0.0013512071
ENSG00000066084,0.008765827,0.17706774,0.18314028,0.62281793,0.008208176,0.0027070611,0.108006515,0.1758093,0.7081393,0.0053378423
ENSG00000066230,0.010507953,0.22673501,0.24300803,0.5096403,0.0101087,0.038290095,0.12859918,0.13980536,0.29863265,0.39467275
ENSG00000066336,0.003392716,0.28091192,0.35887235,0.35545224,0.0013707936,0.0011935458,0.23499085,0.3036852,0.45856318,0.0015672483
ENSG00000066427,0.0048249476,0.25740016,0.33876583,0.39716524,0.0018438535,0.0020671722,0.22466896,0.28761452,0.48388657,0.001762802
ENSG00000066629,0.022989523,0.28142336,0.25266463,0.4168802,0.026042348,0.052178014,0.17329682,0.17314011,0.28038168,0.3210034
ENSG00000066739,0.0034430285,0.26088253,0.33865348,0.39560974,0.0014112196,0.0017319762,0.23645522,0.30249345,0.45776317,0.0015561867
ENSG00000066923,0.004370697,0.2299653,0.3121918,0.45153484,0.0019373727,0.0018775017,0.22514097,0.28843436,0.48279992,0.0017471826
ENSG00000067064,0.0040660277,0.31358823,0.37484238,0.3063631,0.0011402419,0.0017009085,0.24198587,0.31217706,0.44242084,0.0017152971
ENSG00000067167,0.004011392,0.27678117,0.35888413,0.35877702,0.0015462419,0.0018461691,0.23189463,0.29751024,0.46708658,0.0016623122
ENSG00000067221,0.0037452623,0.29432276,0.35852584,0.34223244,0.0011737214,0.0020091196,0.27141565,0.34154463,0.38373622,0.001294425
ENSG00000067369,0.00428272,0.21492063,0.29329053,0.48464647,0.0028596458,0.0017897561,0.2415982,0.30800554,0.44702238,0.0015841556
