ENSG00000077984,0.020832159,0.052296087,0.10434288,0.13253272,0.13089743,0.118696004,0.11662595,0.12138994,0.09335941,0.06852697,0.040500488,0.004135702,0.06538157,7.684841e-05,0.004042585,0.0030742104,0.010878462,0.50918835,0.38802838,0.012450502,0.0007929695,0.0019504239
ENSG00000178297,0.01118716,0.028656004,0.0932283,0.10858521,0.11351751,0.113625206,0.11626954,0.11205717,0.10851112,0.10674253,0.087620236,0.005780206,0.11853644,0.0008047857,0.024449592,0.015963139,0.06060988,0.65948164,0.10143195,0.010266528,0.0007627653,0.0019129569
ENSG00000105700,0.012828023,0.031829763,0.10342215,0.12418421,0.13318442,0.13139667,0.13343805,0.13221188,0.1037432,0.060278796,0.03348286,0.0025525053,0.051688313,0.06369845,0.5259467,0.049121406,0.073547386,0.17184015,0.05262743,0.0051439703,0.00039968966,0.0034340033
ENSG00000125531,0.012828023,0.031829763,0.10342215,0.12418421,0.13318442,0.13139667,0.13343805,0.13221188,0.1037432,0.060278796,0.03348286,0.0024030542,0.048600372,0.059952587,0.49717376,0.047343727,0.07263803,0.18048458,0.061371394,0.027059833,0.00075181935,0.002220771
ENSG00000156030,0.010464939,0.026117152,0.087720715,0.10861388,0.12991084,0.11493786,0.11236879,0.11667249,0.13312645,0.09769562,0.062371258,0.003370138,0.0684314,0.00025309875,0.0077299206,0.0053558815,0.020805396,0.19387704,0.5533822,0.14105217,0.0014939844,0.0042488216
ENSG00000213921,0.01595084,0.041639116,0.109171376,0.13486548,0.11161367,0.10511814,0.11520105,0.103172876,0.085109584,0.0929606,0.08519726,0.009641156,0.19717385,0.0026505152,0.07743271,0.031992827,0.09457776,0.4063726,0.15893878,0.016786484,0.0012601074,0.0031731967
ENSG00000214216,0.0108476505,0.027795056,0.08991535,0.106317684,0.115025915,0.11229112,0.11234621,0.11311335,0.11089551,0.110551976,0.0909001,0.0019756362,0.03999014,0.04929778,0.4077343,0.03831109,0.05854627,0.14606735,0.22784032,0.006285706,0.008572063,0.01537933
ENSG00000152413,0.013578197,0.03363396,0.13475284,0.13925216,0.13188706,0.1186188,0.11946224,0.11975729,0.102515146,0.05547735,0.031064957,0.0021351043,0.043296993,0.053188883,0.43413863,0.0380281,0.05631458,0.13863206,0.22601116,0.0063926135,0.00048689917,0.0013750062
ENSG00000119231,0.013578197,0.03363396,0.13475284,0.13925216,0.13188706,0.1186188,0.11946224,0.11975729,0.102515146,0.05547735,0.031064957,0.0030824225,0.062435165,0.002595679,0.07880278,0.030398365,0.073756136,0.2494008,0.4356635,0.058804505,0.001253786,0.0038067978
ENSG00000196578,0.013060195,0.03492002,0.12124018,0.13368687,0.11285376,0.1083181,0.11899346,0.10918828,0.09256883,0.082462005,0.07270828,0.007562333,0.15402998,0.0062303427,0.1755893,0.047496453,0.108644485,0.35374314,0.12919293,0.013714854,0.0010633821,0.0027328685
ENSG00000178974,0.013565099,0.035746265,0.13703278,0.13408704,0.14088412,0.111183435,0.10890759,0.09206144,0.12530941,0.062247626,0.038975246,0.004829244,0.098179914,0.0040400694,0.11924077,0.038835537,0.08611415,0.27202663,0.36112157,0.012232081,0.00091427204,0.0024657382
ENSG00000125815,0.013060195,0.03492002,0.12124018,0.13368687,0.11285376,0.1083181,0.11899346,0.10918828,0.09256883,0.082462005,0.07270828,0.0023084655,0.046835367,0.057451025,0.46632248,0.03972365,0.05839469,0.14363743,0.17742498,0.0060748085,0.0004826847,0.0013445272
ENSG00000125863,0.01748142,0.0679054,0.12939161,0.12973267,0.12159328,0.10864745,0.10768518,0.11857507,0.09768593,0.06587589,0.035426103,0.011385265,0.23033032,0.0008370477,0.025556771,0.015811045,0.05524902,0.43461573,0.1955204,0.01924097,0.0013443964,0.010109003
ENSG00000204524,0.012828023,0.031829763,0.10342215,0.12418421,0.13318442,0.13139667,0.13343805,0.13221188,0.1037432,0.060278796,0.03348286,0.013348536,0.17188476,0.1055574,0.47761226,0.03177661,0.045588616,0.110888205,0.037983708,0.0041115736,0.00034051668,0.0009078237
ENSG00000161558,0.01118716,0.028656004,0.0932283,0.10858521,0.11351751,0.113625206,0.11626954,0.11205717,0.10851112,0.10674253,0.087620236,0.0021351043,0.043296993,0.053188883,0.43413863,0.0380281,0.05631458,0.13863206,0.22601116,0.0063926135,0.00048689917,0.0013750062
ENSG00000254415,0.014654853,0.038887314,0.114440165,0.1366931,0.11266432,0.10623729,0.11737927,0.106505565,0.08649669,0.08709574,0.07894567,0.007562333,0.15402998,0.0062303427,0.1755893,0.047496453,0.108644485,0.35374314,0.12919293,0.013714854,0.0010633821,0.0027328685
ENSG00000242220,0.013060195,0.03492002,0.12124018,0.13368687,0.11285376,0.1083181,0.11899346,0.10918828,0.09256883,0.082462005,0.07270828,0.052465454,0.56904185,0.00031849122,0.012338695,0.006046066,0.021160329,0.20805794,0.11481715,0.012592966,0.0009201464,0.0022409363
ENSG00000253117,0.016072743,0.052442946,0.11179084,0.12086954,0.12646292,0.121498995,0.1171026,0.11174118,0.103657484,0.074795395,0.043565348,0.0013375807,0.026617618,0.03325158,0.29008326,0.08759546,0.08145643,0.3179687,0.15590097,0.0043832767,0.000353362,0.0010517451
ENSG00000215305,0.01118716,0.028656004,0.0932283,0.10858521,0.11351751,0.113625206,0.11626954,0.11205717,0.10851112,0.10674253,0.087620236,0.0021675036,0.043744437,0.05411612,0.45360938,0.046015017,0.07411519,0.19247901,0.06718744,0.02986214,0.015165845,0.021537926
ENSG00000113851,0.021075228,0.053011123,0.10108587,0.13171719,0.13121352,0.11932041,0.11701254,0.121192805,0.09388166,0.06943221,0.04105746,0.0023084655,0.046835367,0.057451025,0.46632248,0.03972365,0.05839469,0.14363743,0.17742498,0.0060748085,0.0004826847,0.0013445272
ENSG00000196220,0.013667792,0.035531487,0.150151,0.14309637,0.14464979,0.1174173,0.10702743,0.0830278,0.10949372,0.06106446,0.034872834,0.0049599824,0.101472095,0.0013963002,0.04245329,0.02134125,0.061379816,0.25621516,0.49326706,0.014072971,0.0009447934,0.0024973026
ENSG00000114353,0.012806453,0.031746507,0.102855325,0.12287574,0.13047542,0.1276808,0.12811235,0.12763748,0.11308893,0.06820477,0.03451622,0.0015036858,0.030310946,0.037581373,0.31743613,0.033896264,0.057299916,0.15757042,0.27794233,0.008007212,0.029056923,0.049394768
ENSG00000179627,0.012828023,0.031829763,0.10342215,0.12418421,0.13318442,0.13139667,0.13343805,0.13221188,0.1037432,0.060278796,0.03348286,0.0024030542,0.048600372,0.059952587,0.49717376,0.047343727,0.07263803,0.18048458,0.061371394,0.027059833,0.00075181935,0.002220771
ENSG00000100604,0.014930285,0.03706,0.12735543,0.13898982,0.12964812,0.11582822,0.13242103,0.13127877,0.08913908,0.052886624,0.03046262,0.009641156,0.19717385,0.0026505152,0.07743271,0.031992827,0.09457776,0.4063726,0.15893878,0.016786484,0.0012601074,0.0031731967
ENSG00000054654,0.021693038,0.061867543,0.09968617,0.10593569,0.11162596,0.10754867,0.10737247,0.10270764,0.12077184,0.09470165,0.06608932,0.0048504528,0.09853888,0.00036443534,0.011135844,0.0077384743,0.030341258,0.43288526,0.25206187,0.016533548,0.02183278,0.12371727
ENSG00000185650,0.023349026,0.07371367,0.13244633,0.1228674,0.122784495,0.1064928,0.09570971,0.053395305,0.12289385,0.09476809,0.051579293,0.015238692,0.30161774,0.0010049591,0.029361494,0.012088498,0.04241955,0.31571954,0.24388586,0.0234548,0.0015085395,0.013700352
ENSG00000087460,0.010272868,0.027340725,0.09933736,0.118881345,0.13577497,0.11939908,0.11239366,0.11530895,0.12661158,0.07946917,0.05521031,0.0062448797,0.12653925,0.00046299107,0.014147938,0.009171347,0.033286866,0.27366462,0.51138085,0.015981894,0.0010067516,0.008112664
ENSG00000167098,0.013060195,0.03492002,0.12124018,0.13368687,0.11285376,0.1083181,0.11899346,0.10918828,0.09256883,0.082462005,0.07270828,0.005154121,0.0657091,5.8970523e-05,0.0043040668,0.0036441346,0.011788207,0.66377765,0.15697725,0.08222638,0.0018100883,0.0045500016
ENSG00000113361,0.015622755,0.041268334,0.09590714,0.105872355,0.107998215,0.09837681,0.096726775,0.12123082,0.10322713,0.11144346,0.10232632,0.002997434,0.060650952,0.0025282546,0.077234544,0.031248376,0.0790654,0.27742895,0.39085025,0.061743017,0.0011954742,0.0150573505
ENSG00000160208,0.012828023,0.031829763,0.10342215,0.12418421,0.13318442,0.13139667,0.13343805,0.13221188,0.1037432,0.060278796,0.03348286,0.0021522408,0.04364296,0.053620305,0.4378537,0.03844197,0.056941077,0.14010595,0.21913898,0.00625452,0.00048373625,0.0013645723
ENSG00000181751,0.019391317,0.04968288,0.10156509,0.117349535,0.12766147,0.10806496,0.10493381,0.119617745,0.116475545,0.08022927,0.055028357,0.009641156,0.19717385,0.0026505152,0.07743271,0.031992827,0.09457776,0.4063726,0.15893878,0.016786484,0.0012601074,0.0031731967
ENSG00000145817,0.017083488,0.042523313,0.12643184,0.14335614,0.13476369,0.12044175,0.12399898,0.120171845,0.08186309,0.056350976,0.033014912,0.012933871,0.17016356,0.00016123832,0.009541214,0.0044218507,0.003002136,0.0524051,0.7166811,0.02492783,0.0016945301,0.004067505
ENSG00000166166,0.012700265,0.031536564,0.10225214,0.12192748,0.12916966,0.12597734,0.12563853,0.12270853,0.11799071,0.07236872,0.037730124,0.007562333,0.15402998,0.0062303427,0.1755893,0.047496453,0.108644485,0.35374314,0.12919293,0.013714854,0.0010633821,0.0027328685
ENSG00000104856,0.012905975,0.031984195,0.1036057,0.123789966,0.13144971,0.12860362,0.12863803,0.12589335,0.10828857,0.06713336,0.037707515,0.0015701442,0.031661395,0.03922158,0.3304012,0.034567595,0.05749229,0.15804413,0.27593327,0.038660005,0.014261351,0.018186977
ENSG00000166289,0.014676371,0.056078665,0.14511919,0.14068359,0.12835161,0.11418994,0.11707687,0.11657366,0.084654644,0.052367274,0.030228196,0.007562333,0.15402998,0.0062303427,0.1755893,0.047496453,0.108644485,0.35374314,0.12919293,0.013714854,0.0010633821,0.0027328685
